"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"涝窿籽","男","河北","411496723","5","","10000","560","","说为什么不改配音的   陶典：崩坏3的故事终于要到主线第一部大结局啦，我也很幸运见证了琪亚娜这六年来的成长。这次也收到了项目组的录制邀请，但是很遗憾因为阳了没能成行[大哭]不过线上的内容这次的新故事和新活动还是很丰富的，大家也可以期待一下～[打call][打call][打call][打call][打call][打call][打call]"
"崩坏3第一偶像爱衣酱","保密","重庆","1522078876","3","","10000","170","","玩玩梗得了，凯文真不能赢，凯文赢了就相当于屈服所有人都是小丑，姬子白死了，爱莉也白死了，所有人都白死了，还不如轮回，至少是前进的。而不是被困在梦里，彻彻底底地停滞不前，困在时间里面"
"顾问呀","男","贵州","1279470","6","初音未来13周年","10000","120","9","剧情方面，我个人会超越一切“节奏”“剧透”，第一时间打完。,希望编剧老师，能够做到“自圆其说”，能让我个人满意就好。（崩坏三没有求同存异，互联网只剩排除异己）。,（这次事件自从看到伸懒腰没了就不再对“少数人的声音”抱有任何希望，只希望正式服上限能够让人眼前一亮）,[崩坏3·光辉矢愿_不可以看],,《将其背负》,《将其铭记》,《将其抛弃》,希望最后凯老师的终局好一点。,时候出一个啊B的13英桀表情包吧，我想要索面！！,[崩坏3·光辉矢愿_比心]"
"柚星空净丶","男","新疆","2103548470","5","","10000","63","","让我看看有多少人当时被蒙蔽了双眼，无脑跟着节奏骂现在后悔了的[微笑]终焉和始源就是崩坏三动作设计巅峰好吧，能不能艾特一下那个第一个带折中节奏的人，我想去阴阳它"
"神木萌夏","保密","广西","156015","6","少前小剧场","10000","17","","阿鸡老师：我们不想让琪亚娜活的那么辛苦，所以终焉的设计才会看着轻量化和欢脱,,琪亚娜就是崩三制作组的女儿，谁不希望自己的女儿在故事的最后开开心心的呢,,同样的，虫虫是我老婆，我也很喜欢这个开开心心的终焉虫[崩坏3_送你一朵花]"
"弈轩若华","保密","福建","287199184","5","","10000","20","","崩三制作组最后的尊严-音乐组[doge][妙啊]"
"画家不会画脑斧","保密","广东","177386662","5","","10000","28","","难道没人看过eva吗，这終焉的飞踢明显就是eva啊"
"忆梦别殇_YM","保密","吉林","401891894","5","原神","10000","43","","其实，真正的玩家们所不能接受的，是陪伴了六年的琪亚娜，从头脑简单的草履虫 经历了女王降临姬子老师离开，天穹流星，符华离开，罪人挽歌，芽衣离开，经历了那么多，成长成为一只羽化之后的蝴蝶，我们希望给这只蝴蝶一个最美的结局，无论是否带有遗憾，无论是否令人悲伤，这是六年的一个见证，而不是越活越回去，开始战斗中伸懒腰"
"搞笑不是认真的","保密","山西","56406658","6","","10000","9","","能接受的玩家，继续玩吧，尊重他人选择，实际上也管不着，但我没法接受，所以我选择剧情结束退坑，不仅仅是对终焉始源的不满，而是对近期内容、活动，加上剧情时长谜语的心累，实在激发不了兴趣，看完剧情就是对自己1.4版本入坑以来，玩了这么久的一个交待。"
"在星铁里等阿魔的阿元","保密","广东","628944344","5","","10000","10","","救世的英桀终是未能拯救一人,珍视普通生活的少年终是被毁了一切,英雄沦为罪人,许多人觉得凯文变了，其实凯文从未改变,许多人觉得凯文是一块顽冰，但他却是那么温暖（我不想让她失望）,他是多想战胜崩坏，现在却在执行向崩坏投降的计划,身负梵天百兽，以非人之姿,以此劫火之燔，独赴救世之途,孤独“英雄”的长路，以此冰焰祭奠，孤身难行，登“救世”之途,救世绝非易事，有时我们连拯救一个人都很难做到，但，这绝对不是我们轻言放弃的理由。,“凯文，他无法救下一切，即使如此，为何他还在远方伫立”,“因为他是英雄。”"
