"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"社交软件都是厕所","保密","无IP","274920383","5","","10000","15329","","你让为猫猫倾家荡产的我情何以堪"
"官渡河","保密","无IP","73649614","6","星座系列：处女座","10000","7384","","大剑已经三年没有出新角色了[大哭]"
"长盒子丶","男","无IP","437542024","5","","10000","5209","3","一个版本两个角色，一个初始s要抽，一个sp把技能材料和星石吃光，雷g4肝出来都快退环境了，sp的装备圣痕还有s的装备都要抽，这谁顶得住啊（恼）"
"毓轩不知","保密","无IP","121952330","6","","10000","811","","帕朵歪光了水，这又是两套专属。。。我真的一滴都木有了[灵魂出窍]"
"黎明前兆","男","无IP","21939609","6","","10000","26","10","Ⅲ「戒律」阿波尼亚（融合崩坏兽：密多罗——印度神话昼神）最终选择将自我与往世乐土融为一体，成为往世乐土的“天道”。,Ⅳ「黄金」伊甸（融合崩坏兽：伏罗那——印度神话夜神）最终并未选择进入休眠舱，而是歌唱着前文明的歌谣，与前文明一同走向终焉。"
"洛雨从不凹分","保密","无IP","394305812","6","","10000","142","","感谢爱酱在百忙之中替原神分担火力[呆]"
"崩坏3","保密","无IP","256667467","6","崩坏3·天穹流星","10000","1954","17","★叮！本周福利礼包掉落>>>,繁星入梦礼包：NSN7YZM2GSX7,礼包内容：金币*20000、高级进化材料箱*2、双子灵魂结晶*3,小Tips：同名礼包每个账号仅限领取一次，有效期至2022年4月8日 0:00，请舰长尽快领取！"
"西湖游夜_","保密","无IP","309343599","6","","10000","99","","以前二次元给人的印象就是白 you 瘦 小，而崩崩崩最近出的迷迭累消皮 天鹅，再到现在的阿波尼亚 伊甸 慢慢的大家也能欣赏成熟的女性，这一点米忽悠做的还是很不错的，我宣布这两个角色我一定[呲牙][呲牙][呲牙]"
"Hearisto","保密","无IP","690623825","5","","10000","24","","绝了，现在这版本刚开始的时候，抽完猫猫我就跟我朋友说我打算囤一波，等周年抽波大的除非中间出阿波尼亚或伊甸，结果好家伙，米哈游你直接一起出，而我只有1w氵，伊甸！我的好伊甸！我拿什么给你抽全套啊[tv_大哭]"
"雨宫夕","女","无IP","424487","6","","10000","5","","这边建议不想玩就退坑呢，之前这么大节奏都没退坑，选择为美好的世界而战，现在就这点毛毛细雨的问题，就有人受不住了？受不了再去看一遍薪炎永燃。想玩就一边看薪炎永燃一边玩，不想玩就赶紧润，哪这么多问题反馈？我觉得崩3现在一点问题都没有。"
