"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"游戏彩笔","男","无IP","1320581","6","","10000","4416","25","我好骚啊[tv_斜眼笑]"
"汪大狗qvq","保密","无IP","8266055","6","星尘","10000","1948","","祝点赞的都出S呆鹅[doge]"
"收银员_","保密","无IP","268379365","5","","10000","1579","","“呆鹅，有人要抽呆鹅吗?”寒冷的西伯利亚，呆鹅仍在大街上叫卖着。如果不把这几个呆鹅骗氪出去，她就没有晚饭吃了，也没有崩坏结晶升武器了。可是现在，大家都攒着水晶等雷律，有谁会给可怜的呆鹅。,,“叔叔， 你就抽抽呆鹅吧，幽兰黛尔呢，求你了。”,,“呆你个头的! 现在这年头了谁还用呆鹅?”路过的清洁工双腿劈叉，毫不留情地挥开了呆鹅。呆鹅跌坐在地上，手里用来充数的吼姆散了一地。她趴下身子捡着，看到了窗子里的雷律。大概是刚生日吧，她坐在温暖的屋子里,开心地抱着大家给她的水晶，桌上摆着美美的吼姆玩偶。真是幸福的女孩啊，呆鹅心想。,,她搞不懂为什么人和人的差距这么大，明明大家都是初始S，为什么有的女武神能抱着成堆的水晶，坐在温暖的房子里，而她连肚子都填不饱，只能在寒冷大街上骗氪。,,暴风雪更猛烈了，呆鹅觉得又冷又饿。街上的人都去攒水晶抽雷律了,也没有人来氪她的但丁。,,她找了一个角落，打开了一个别人丢给她的补给箱，想要让自己更暖和点。突然间她看见，呆鹅的技能被增强了，被对半砍的技能全加倍了，连专属圣痕都加强了，特效也改回来了，又是替身又是盾反，就连数值都暗改了。她打开了第二个补给箱,她看见全世界的舰长都来抽呆鹅，抽不到呆鹅的舰长露出了悔恨的表情。她感到非常的幸福，她再也不用出门，大家涌上门去为她氪金。她打开了第三个补给箱，看见了丽塔，看见了德丽莎，看见了等着她回家的人。她们还和以前一样微笑着等她回家。,,“大家，快带我走吧!等这补给抽完，我知道你们就要消失了!”呆鹅--口气打开了所有的补给箱，她看见丽塔离她越来越近，德丽莎也在那等着她。，她再也不怕绿托大主教了!突然间，大家抓住她的手，一起去往了没有痛苦的崩坏世界......,,第二天舰长们在角落里发现，他们的雷律池子里抽出了绯红"
"我永远单推雷姆","男","无IP","337068480","6","泠鸢yousa","10000","1099","11","水晶兑换码（100）：ma7ueb7uyxuy,（150）：JA6CEB7CYEU2,星石：WB6CFTPUGXCR,紫菜：KS7DXANDHFUA"
"牢破了吗","男","无IP","204389237","5","","10000","784","","没想到我一个寒假玩了三个版本"
"恐龙君のMX","保密","无IP","439601997","5","崩坏3·天穹流星","10000","770","4","宣传pv的结尾右上角幽兰黛尔打错字了哈哈哈[滑稽][doge]"
"驴与绿与鱼与余","保密","无IP","306419997","5","","10000","679","","看到草履虫(k423)背影的那一刻，我像受到一击重击，思绪恍若昨日。,依稀记得开坑那时的我，懵懂无知的舰长，真就只会空中劈叉。拿着御三家挑战各路小怪，傻笑着打扮宿舍干净漂亮，满腔热血的读着剧情，单纯的游戏快乐，单纯的看着剧情，单纯的享受宿舍的悠闲。,慢慢的，崩坏如同老友一般，尽管不在联系，记忆却难以抹去。退坑后的我，偶然的契机，也许是版本更新，也许是一则漫画，断断续续的回归了。然而我不知道的是，最初的单纯早已悄然隐藏在心底。没错，我开始秃头，开始凹分，开始关注强度，对我来说崩坏似乎更像个“游戏”了。,我也渐进地看着漫画，刷着一篇篇崩坏的故事，慢慢的，一个庞大的世界观展现在我眼前。有热血也有温馨，有悲欢也有离合，但我始终把她看成一个故事，一段邂逅。,但草履虫的成长让我不禁思考起这故事也许没这么简单，我开始重复追寻着剧情中隐藏的蛛丝马迹，直到pv中那一个背影。我知道，银白麻花辫的她再也回不来了。,究竟是什么改变了这一切呢，着眼于崩坏世界观，是现实，赤裸裸的现实。毕竟是末世，毕竟天灾浩荡，温馨和谐的表面下是所有人不愿意面对的事实，崩坏中，迟早会波及所有人，虽然天穹市的人们不会察觉到“刚才的女孩救了他们的命”，但迟早有一天，“梦，该醒了。”,崩坏的世界观中没有反派，如同现实，只是立场不同，矛盾针锋。没有绝对的对错“可是，利用女武神开发崩坏的天命就是正确的吗？”德莉莎说过类似的话。那每个人存在的意义是什么呢？,是使命。,“为了守护最爱的人”“我会将崩坏，驱逐出这个世界”“这就是，最后一课”,感谢崩坏的世界观，也许是我脑洞很大，我从这里学到不少。崩坏本就是悲剧，但却偏用大量喜剧体现。我想，没有悲剧，喜剧也就没了来由。崩坏没有反派，只有立场与矛盾。崩坏的主人公终究要因为现实而成长，无可避免，也无可厚非。崩坏中，人们存在的意义就是使命，无论是单一的，天下的，还是自私的，都有人能为之献出最宝贵的生命。,回到现实，这些道理，人人都懂吗？,某些人眼中，崩坏也许不是好游戏，但要我说，一定是个好故事。[OK],——来自卑微萌新舰长的感言，如有不适，轻喷[尴尬]。"
"我家小骚猫","保密","无IP","320005848","5","","10000","579","","女孩为了考验男孩,,写了张纸条放在桌子上,,说要出差几天,,女孩把纸条放在桌子上后,,躲在了沙发后面,,男孩起床后，走到客厅,,看到了那张桌上的纸条,,男孩看完纸条上写的,,一脸兴奋,,男孩很不屑的扔下纸条,,随后拨通了一个电话,,男:喂，亲爱的，在哪,,老地方见，等我哦,,女孩看着男孩脸上,,洋溢着满满的幸福,,心里很不是滋味,,男孩挂掉电话，哼着歌,,换好衣服，打扮了一下,,就出门了,,女孩顿时心里像针扎一样,,眼泪忍不住流下来,,眼泪掉在地板上的声音,,是那么清晰,,女孩晃晃悠悠的站起来,,锥心的痛充斥着心里,,说不出来,,突然女孩的短信铃声响起,,打断了女孩的思绪,,女孩拿起手机,,看到这样一条短信,,傻瓜，下次躲好一点,,我都看到你的头了,,我出去买你喜欢吃的东西,,等下回来,,你在家乖乖等我,,女孩幸福的笑了,,眼中又闪出了点点泪光,,那是幸福的泪光,,女孩突然想起来男孩是玩崩坏三的！,,只有玩崩坏三的男生才有这么高的觉悟！《崩坏三》是由米哈游研发的第三人称动作游戏，游戏采用画面，配合豪华的声优，为大家呈现了完美打击效果游戏新境界。 画面精美，效果绚丽，玩家待人热情友善，有细致入微的洞察力以及超前的反应能力，主c理鸭的男生沉着冷静，有准确的判断力，主c双生的男生谨慎细致，有超强的行动力，而主c呆鹅的男生能时刻给予你无微不至的关怀，安全感爆表！选择崩坏三，选择米忽悠，选择成功！"
"6字真言秒开","保密","无IP","282607241","5","","10000","340","","[doge]"
"一T下不正","男","无IP","164100263","6","","10000","318","","呆鹅那张cg的高清原图，交出来，gkd！！！[doge][doge][doge]"
