"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"雎声池上","男","无IP","12654775","6","","10000","27401","","事实证明，,每一只白练都是,折翼的月光,善待她们，,就是在善待即将变欧的自己"
"账号已注销","保密","无IP","8496776","0","","5000","9115","","你们知道为什么崩三开发运营团队那里要混着写吗？,当然是为了防止玩家分辨出美工和策划，以保护策划的人身安全啊2333"
"茶理理理子","女","无IP","684169","6","","10000","20345","","这次能演唱崩坏3的印象曲真是太开心辣！！！！！！！！！动画和歌都太酷了！！！！！！！！！！！！！！表白制作团队1！！！！！！！！！！！！！！！！！"
"ミイ","保密","无IP","2627943","6","","10000","8443","","正常时候的蓝色瞳孔和激活月光装甲时候代表西琳的橙色瞳孔，以及情绪和人格没有变化，说明这里出现的琪亚娜已经可以自由切换自己的崩坏意志并且是出于自己的意志做出的事情，漫画更新的月影篇说明在琪亚娜在去休伯利安服役前就已经有这个倾向了。而背后被划掉的天命logo，可以得知琪亚娜是叛出天命的，结合现在的时间线和1、2、6章的剧情来说，应该是已经得知了自己母亲死亡的真相，而其中的缘由应该是和西琳的记忆有关。至于胸前的图案，并非卡斯兰娜家族的圣痕，既然动画里芽衣并没有死亡，推测是三块宝石合一的不完全律者圣痕，而最后琪亚娜的情绪波动，可能是在吸收芽衣的最后一块宝石。至于知道了什么事情而使琪亚娜如此义无反顾，连最亲爱的芽衣都置之度外，看来还得编剧来填这个坑。"
"风他不回来","保密","无IP","40648277","6","","10000","13734","","被游戏耽误的动画公司"
"我TM永远喜欢圣人惠","保密","无IP","12648400","6","夏诺雅","10000","9855","","这部动画我赞助了两万多"
"最爱雅小姐","保密","无IP","17424957","6","湊-阿库娅","10000","3699","","做动漫去吧！"
"星璃yukiri","保密","上海","24513576","6","真白花音冬日绮梦头像框","10000","126","","在中山公园站买了个原版可乐,然后像琪亚娜一样一口闷了之后,肚子里的气撑得我。。[崩坏3·终焉归始_宕机],琪亚娜是怎么不在后面的高难度动作中打嗝的"
"Bronya单推人","保密","无IP","13213853","6","","10000","4043","","以前：米忽悠剧情什么玩意,现在：woc这么大一盘棋？！"
"泥是泥巴的泥","保密","无IP","7182509","6","刺客伍六七","10000","2365","","客服！我举报这个人！,1.修改数据把白练修改成月光。,2.把攻击力修改得那么高，生物打机械在被克制的情况下还能把机械秒了。,3.QTE随便用。,,还有问个问题，投了一万能做几帧？"
"萌萌的圣骑吃米皮丶踢","女","无IP","51761245","5","","10000","2633","","这是米哈游两年前发布的一个短片，当初玩家都吹爆短片，却看的一脸懵逼，完全不知道在讲什么。因为那时剧情都没出多少，也不明白为什么琪亚娜要这么做。,,     然后接下来的两年，随着剧情的推进以及新的短片《女王降临》《最后一课》的发布，再返回来看看《reburn》，会发现所有的剧情都练成了一条线。整整两年的铺垫与积累，不得不说米哈游下了一盘精彩的棋。去看看上面的一个两年前的热评，你们会发现有人在那时就预测出了剧情走向，崩坏的剧情还是挺耐人寻味的。,,     对了，你们可以注意下这个短片里，琪亚娜光翼展开时，她睁眼的那一瞬，瞳孔与现在游戏里律化娜的一模一样，所以与其说是两年后剧情圆了回来，不如说这原本就是米哈游的企划。,,     说明在他们自己心中还是有一条完整的故事线，只是游戏版本更新慢，拖累了主线的进行，而长时间跨度的叙事也绕晕了玩家，才会有崩坏3剧情混乱的说法，不过好在这么长时间的累积与故事高潮的到来，让我们细细去回味的时候，才恍然觉得：崩坏3的故事，好像也挺棒的!,,     最起码我会期待接下来剧情的走向：姬子阿姐到底怎样了?会不会以炎之律者的姿态出现?“量子之海”会是多元崩坏平行世界的开端吗？希儿是否在世界蛇?幽兰黛尔是现任黑渊白花的继承人，她的实力有多强?为什么符华会一次次地失去记忆与力量?,,     K423经历此事件后内心会产生怎样的蜕变?（也别总说她是草履虫，K423只是现在身处圣芙蕾雅这安全之地，在自己最亲近的人面前放下了心中的戒备，因为她知道有芽衣她们在身边，会帮她解决生活中的小问题，更像是一种依赖的表现。反过来想想，能在初次崩坏发生，单持一根棒球棍，压制雷律，带着芽衣在满是崩坏兽，死侍的城市里杀出道路，逃到休伯利安。和压制西琳意识后，在满是世界蛇监控下的天穹市隐藏4个月不被发现。智商不在线早GG几百次了）,,     既然K423是复制体，那真正的琪亚娜在哪？这些年经历了什么?真琪与K423是否相遇?亲情，友情，甚至是名字皆是真琪不曾拥有的，而没有这些洗礼的她是否也能继承卡斯兰娜之名?终焉律者的意识是否会在真琪身上觉醒?救世主九霄还能否开启她的传奇?.......,,     崩3的主线剧情与佳节活动剧情是分开的。主线剧情更像是玩家站在上帝视角去看这段崩坏历史，因为崩坏的故事，从来就应该是一个严肃壮烈，而又向往着美好的一种愿望!"
"狄威伽","男","无IP","16817836","6","全职高手","10000","2260","7","这部短片要是不是闹着玩那剧情肯定要有大新闻(),1.白练变月光 眼睛蓝变金色律者化明显,2.明显离开了天命 芽衣要kiana带回去 kiana会说芽衣烦人 牙医即使要用武力也要带她回去 同时1分26s左右可以看到外套背后天命标准有道划痕,3.机甲明显是芽衣 无论是从短信 还是太刀手法 以及最后kiana无法下手攻击和亲吻机甲都可以看出,4.kiana离开天命的决心十分坚定 即使要打伤芽衣也要离开 最后的德语我爱你 明显也是告别的意思 再加上kiana可以自由律者化，emmmm……编剧我跟你讲（#-_-)┯━┯别搞大新闻,ps：kiana喝饮料那里少了一段可以去官网看看(ω)"
"NEMO YoY","保密","无IP","617007","6","","10000","1817","6","能不能别扯帧数低这个问题了？基本所有动画电影帧数都不高，一般就是24帧，之所以看着没有卡顿的感觉是因为有一些特殊表现效果可以让画面变得流畅，去有战斗场面的动画里面自己暂停看一看就懂了。在游戏里面有个东西叫动态模糊，这个东西就是让低帧画面看起来流畅的一种渲染手法，而摄像机拍出的电影则是自带这种效果的，同样自己去找个电影里面有高速运动的物体场景去暂停一下看看，你会发现里面的物体是模糊带重影的，这就是动态模糊，其实现实世界里人眼看到的高速运动物体也是有重影，自己挥动一下手臂，同时让自己视角保持不动看看你是看到是不是有重影的手臂？3d之所以看着动作僵硬就是因为没有去做特殊渲染和帧数真的没关系。"
"哦尼酱は変態","男","无IP","8642222","6","","10000","1127","","现在看出来了 这是姬子击败西林死后 救回来琪亚娜 琪亚娜吸收了律者的力量 可以自由掌控月光装甲 但是琪亚娜已经不想再为狗奥托卖命 逃离天命"
"沉沙落骑","男","无IP","5209529","6","","10000","884","","刚才看到有弹幕说配音是硬伤，我只想说崩三我中文听的比日文舒服多了，配音起码对我，来说很良心了"
"Ice_origin","男","无IP","14186071","6","citrus","10000","846","","光翼展开不是大招！是QTE，机甲高达把车丢上天刚好触发浮空条件，释放QTE。"
"梅洛努","男","无IP","10299159","6","三周年恋曲","10000","743","","看完最后一课，在来看reburn才知道米忽悠在下一盘好大的棋"
"咱是妹控的说","男","无IP","14206669","6","","10000","599","","米忽悠建模公司，,米忽悠动画公司，,米忽悠机甲公司，,米忽悠游戏公司，,米忽悠漫画公司，,米忽悠忽悠公司。"
"弃世者X","男","无IP","50054810","5","","10000","669","","友情再提示！友情再提示！！友情再提示！！！,,这个版本或许由于b站压制问题，很多地方有丢帧，甚至于琪亚娜喝可乐的地方少掉了整整一个画面，一个动作，确切的说是少掉了近1秒多( _ゝ｀),,,原版请看网页版http://event.bh3.com/bh3_metroAni/video.html,,更流畅，更完整，而且有bgm配音,,麻烦朋友们赞我下，让崩坏世界的战士们一起分享这次庆典！！！(=ω=)"
