"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"Sennyuki风早千雪","男","无IP","23938690","6","异常生物","10000","20216","12","奥托被黑符淦碎之后终于疯了[笑哭]"
"平信织田","男","无IP","295378606","6","","10000","10858","","幽兰戴尔：主教大人这种状况持续多久了,丽塔：被嗨符打过之后就一直这样了"
"月光中心_official","保密","无IP","25289147","6","","10000","9021","","他是我们的好哥们奥托~"
"柠檬味蓝莓汁","男","无IP","309795748","5","星座系列：金牛座","10000","5843","","崩三拯救计划：,崩三ch露全脸，无事发生,ch漏身份证号，全服失忆,ch漏现住址，反向洗地,开除ch，米卫兵续费[doge]"
"北海_要多跑","男","无IP","319485600","5","","10000","7162","","某公司被一个骇客单枪匹马攻破,神城科技：我……,原神项目组：没错，正是在下[doge]"
"爱游戏的小杨同学","男","无IP","38010791","6","三周年恋曲","10000","6560","5","朋友：你知道崩坏三新的地图吗？,我：我不玩崩坏三了，我肝原神,朋友：电八赛博朋克新皮肤！,我：不玩,朋友：德丽莎新皮肤能白嫖！,我：不玩,朋友：嗨鸭能下地走路,我：我第一句说的什么？,朋友：你肝原神,我：什么原神？我只玩崩坏三[微笑][歪嘴][滑稽]"
"隔壁大老宅","保密","无IP","13648189","6","","10000","3590","","惊！新的崩坏梗又又又出现了！,[脱单doge][脱单doge],继,加油啊奥拓大人！,太虚仙人我没有说谎,打TMD措手不及！,之后 ,奥拓大人他是我的好哥们,又一新梗,[doge][doge][doge]"
"悲风-而泣","男","无IP","12207977","6","进击的冰糖","10000","3381","","主线之外的奥托怎么不是正经的好人就是谐星[笑哭][笑哭][笑哭]"
"曦云鸢","保密","无IP","166348393","6","","10000","4162","","／ ￣￣ ＼ ,| ー ー \ /``````````````````````````````` ＼,|   | | 亲爱的崩坏三 |,\  / ∠ 触摸系统搞快点 |, ＼ イ | 都养老了还不回归上线吗 | ,／  \ _______________________,/  |  \ ,| | | |"
"shinano信浓","男","无IP","3095471","6","原神","10000","3735","","布朗尼真帅（笑掉的义体可以给我）[doge]"
"假面骑士恶","保密","无IP","148067767","6","","10000","2907","","晚上好，天穹市！昨天的局部崩坏，最后伤亡是满打满算的整整三十个！多亏了没完没了的帮派火并，光世界蛇就挂了十个。但有一台天父也挂了，我看你们全得赔钱，因为特斯拉肯定咽不下这口气。神城医药再次发生停电。电网遭人破坏，又是网络黑客干的好事。与此同时，奥托的不灭之刃还在人行道上替崩坏能泄露的受害者收尸。而在瑞文斯（Raven's）呢…好吧…瑞文斯还是那个瑞文斯。我是你们的咸鱼舰长。和我一起，开始逐梦之市的（复制的）"
