"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"量子维生素","保密","山西","1286723776","4","","10000","815","","省流[脱单doge],00：42  hanser  Cyberangel（mihomo整大活）,01：53  小林未郁  后崩坏书的歌（很喜欢崩坏三玩家的一句话）,02：56  黄龄  TruE（爱门！！！[崩坏3·光辉矢愿_回眸]）,03：58  萨顶顶   Dual-Ego（希儿天下第一可爱！）,04：56  车子玉  Da CaPo（琪宝，我的琪宝）"
"SkInkRighty","保密","浙江","1355857493","4","","10000","1265","","愿希门的圣光普照每一位希厨,希儿是谁?,对于盲人来说，她是他们的眼睛。,对于饥饿的人，她是他们的厨师。,对于口渴的人，她是他们的甘露。,不论希儿在想什么，我们都会同意。,不论希儿在说什么，我们都在倾听。,如果希儿只有一个崇拜者，那一定就是黑希侠。,如果希儿没有崇拜者，那我们就根本不存在。,希门~~~,（这个文案已经用了114次的我真屑[doge]）"
"粽子菌2333","男","江苏","1125649007","5","","10000","1100","","好多人不知道萨顶顶老师有多厉害，我来科普下：2000年，获得第9届CCTV青年歌手电视大奖赛专业组通俗唱法银奖【1】。2001年，她演唱的歌曲《自己美》提名第1届音乐风云榜年度最佳舞曲奖。2004年，发行个人首张音乐专辑《自己美》。2005年，由“周鹏”改名为“萨顶顶”【2】。2007年，发行音乐专辑《万物生》，该专辑获得第6届中国金唱片奖通俗类最佳专辑奖。2008年，获得英国BBC世界音乐大奖亚太地区最佳音乐人奖。2009年，她的专辑《万物生》成为第51届格莱美奖“最佳世界音乐专辑奖”85个候选作品之一【3】。前几年很火的左手指月也是老师唱的。来源百度百科"
"狸花猫LiMao","男","浙江","155196918","6","","10000","773","10","今天我24岁生日，舰友们可以祝福下我吗[脱单doge]"
"提督Frad","男","广东","1746269","6","纳米核心","10000","160","","你怎么知道我没抽到线下观影资格[墨镜]"
"我让你给我中奖你聋吗","保密","宁夏","357479989","5","","10000","59","","新手 舰长想问问大家还在买月卡吗，抽到希儿律者但是没水晶抽武器圣痕。攒攒到下次复刻不买月卡来得及吗？（毕竟还有原和那个崩坏充值，实在有点多啊）"
"500年的思念","保密","河北","538306739","5","","10000","46","","你怎么知道我抽到资格了[傲娇][傲娇][傲娇]"
"亵渎一二三","保密","江苏","87369426","6","崩坏3·天穹流星","10000","4","15","我擦，hanser的那个面罩有点帅啊，蹦蹦子，你们后面会有准备上架出售吗"
"憨憨の羽石","保密","四川","15255157","6","崩坏3·天穹流星","10000","7","","第一次出远门，还是MHY的音乐会，现在已经开始迫不及待想要去了[崩坏3·光辉矢愿_遨游][崩坏3·光辉矢愿_遨游]"
"天华SRSH_","男","未知","1113890768","6","少女前线","10000","1840","","小林未郁并没有唱过后崩的歌,但是她说本次会唱来自后崩的歌,而且是新歌？！！这下大的要来了！[崩坏3·终焉归始_燃起来了]"
"狂三すき","男","安徽","341124740","6","约战·狂三","10000","1118","","我认为小林这次是后崩3新歌，而不是后崩12的歌，这是我的推论:这个pv爆料的几个歌手都是原唱，就算Hanser强调鸭鸭的歌唱到吐 不想唱了，但这次依旧还是这首歌，怎么可能就唯独小林不唱崩坏世界的歌姬啊，反而翻唱其他的歌，所以还是期待一下"
"Sherlock羽墨","男","重庆","344597011","6","崩坏3·天穹流星","10000","1366","8","对不起各位，那天没办法陪你们看直播了，我要去线下看了[崩坏3·终焉归始_摸头]"
"那菈繁星","保密","浙江","7319318","6","hanser","10000","30","","有没有温州的小伙伴一起啊[妙啊]我路痴"
"望星觅途","保密","贵州","1706368064","5","","10000","497","","03:28 歌名打错了呀喂！！！是TruE才对"
"小御坂_QAQ","男","天津","435791937","5","","10000","8","","抽到了资格但是没时间去[崩坏3·终焉归始_咕蛹者][崩坏3·终焉归始_咕蛹者][崩坏3·终焉归始_咕蛹者]"
"萧关道","男","河北","352149069","5","","10000","1670","","其实要是唱后崩1的主题曲也挺好的，《Oaths》其实也非常好听，但是在崩三所有的歌中热度真的不怎么高"
"神户渚","男","甘肃","7643241","6","","10000","2200","","这辈子第一次参加音乐会 还是mhy请的 还是很有纪念意义的[鼓掌]"
"旅行开拓的舰长","保密","湖北","424483622","6","","10000","769","","原画集到了[打call]"
