"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"设定菌子汤","保密","无IP","8351471","6","","10000","1271","","哇，有点感动呢，……不知不觉就2017年了呢，从崩坏2到崩坏3的几年里，感觉无论什么都变了_(:зゝ∠)_想当初，刚刚接触崩坏的时候是如此惊艳她的魅力，甚至怀疑这个游戏真的是来自国产吗？日复日，年复年，崩坏系列也已经成为了回忆，至少是我的回忆了吧_(:зゝ∠)_我不知道崩坏能坚持多久，也不知道自己的初心是不是已经改变了，至少我爱过这个游戏，至少我也为了那句<tech otakus **************>感动过。希望崩坏系列游戏越做越好╰(:з╰∠)_还有希望我能抽到圣遗物3rd和八重樱小姐姐(╯°口°)╯(┴—┴"
"CodeBeta","保密","无IP","17451876","6","","10000","899","","A：vocal是谁？,B：小林未郁。,A：不认识(=_=),B：拔剑曲知道吗？,A：(╯°口°)╯"
"米库米库米","男","无IP","115982","6","","10000","364","8","[2233娘_卖萌] 做这个MAD的时候补图补到手抽筋，希望大家能喜欢"
"妹得为姐夫","保密","无IP","405066","6","","10000","206","","崩2的插画中，kiana小公举的笑容总是邪邪的，玩世不恭的眼神中透露着智慧的灵光，似乎下一秒又会有什么歪点子从这个脑袋里蹦出来。,到了崩3，小公举不仅变成了颜艺担当。而且除了冬公举的插画里显现出从崩1迄今未有的忧郁外，其它时间里完全看不出这是一个有脑脊椎生物。,（蓝而都好萌肿么办，蓝道我真是个通吃渣男吗）( _ゝ｀),所以，我是该夸崩坏团队从2到3的人设都跟棒呢，还是该怒艹大伟哥审稿不用脑子呢(￣△￣)"
"妹得为姐夫","保密","无IP","405066","6","","10000","171","","崩2kiana:,(=ω=)(｀ω)()(^ω^ )(ω)(_`),,崩3kiana:,（￣▽￣） (￣3￣) (￣△￣) ╮(￣▽￣)╭ ～(￣▽￣～) (▔□▔)/ （/TДT)/ Σ( ￣□￣||) (Д≡д)!? Σ(д;) (；ω；`) （/TДT)/ε=ε=(ノ≧≦)ノ （￣へ￣） (￣ε(#￣) Σ"
"鸟太太","女","无IP","4971531","6","","10000","64","","琪亚娜和芽衣一定要幸福啊，要是像崩二那样的结局我真的真的要寄刀片了（/TДT)/"
"边边桑","男","无IP","15322613","6","","10000","82","","似乎还有一些玩家不知道官方漫画呢(ω` )，手机上微信搜索公众号，崩坏三rd,关注之后点作战准备，然后点开长篇漫画，就可以看到了哟！！,不得不说，崩坏三rd，简直就是用心做漫画和py用脚做游戏。官方漫画有很多的，质量也非常不错，一直都在连载，以前是黑白，现在已经完全是彩漫啦。,稍微了解一下剧情还是不错的哟，但是要提醒各位漫画啊，里面的部分剧情和游戏里的剧情不太一样，要区分开不同的世界线。,为了帮助不知道的人，还不快点把我送上热评爸爸"
"安全的鱼","保密","无IP","23108157","6","明日方舟音律系列","10000","47","","由衷的希望米哈游能给k423出一个角色曲，不是琪亚娜，不是西琳，而是k423，只是k423"
"-西行寺妖妖梦-","男","无IP","8683970","6","","10000","30","","当年的琪亚娜还是个萌妹，如今已经成一个hentai→_→"
"红球蛋","男","无IP","6059095","6","","10000","38","","就算你这么说，我也要用腐朽的声音喊出——说好的符华呢( _ゝ｀)"
"罗德岛的master","男","无IP","172743377","5","","10000","21","","2020年7月3日，芽衣和琪亚纳分道扬镳，特来回忆"
"Fisfzy","保密","无IP","11536794","6","","10000","10","","推翻天命暴政！世界属于逆熵！乌拉！"
"abcde-aiueo","保密","无IP","200277169","5","","10000","8","","崩坏三一直没有变，变的只有越来越恶劣的玩家群体和被搅浑的社区环境"
"FullmetalHeart","男","无IP","201599754","2","","10000","8","","感觉琪亚娜出了逆墒入侵篇帅了一整章外其余时间都在酱油啊……月影篇的琪亚娜感觉好衰...好气啊……"
