"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"剑渡度镀","保密","无IP","167609968","6","","10000","4886","2","衣服一脱，满身肌肉,长发一撩，精忠报国,(￣△￣)"
"从不回消息的人间之屑","保密","无IP","1849151","6","提摩西小队","10000","2385","","最后西琳那段，官方让玩家对抗符华。然后班长大人说着“律者的力量已经如此强大了吗”，一边把我按在地上摩擦摩擦…"
"米其林肥仔_","女","无IP","3275150","6","地中海","10000","171","","新剧情真的太虐了，从校园那个没有朋友甚至有些土气的女孩，到历经数万年一直与崩坏对抗的神州最坚强的后盾，这一路走来都是心酸，甚至那些过往的令人不快的记忆她仍执意要保留。[大哭][大哭][大哭][大哭]"
"_ZROE_","男","无IP","52970712","6","崩坏3·天穹流星","10000","8777","","八重樱：管你怎么high，你都只是辅助(=ω=),符华：我打的过月光(°°),月光：emmmmmmmm,                月光已退出群聊"
"晨海望舒_单推北钻DD环","保密","无IP","4052581","6","物述有栖","10000","462","1","律化娜：你是什么东西(-_-#),阿符：我是兴趣使然的女武神(°°),律化娜：我可是律者，就凭你一个A级女武神也想……（#-_-)┯━┯,（音效）,阿符：又是……一拳干掉了……可恶啊(╯°口°)╯(┴—┴"
"煜潋岚山","男","无IP","39297828","5","","10000","322","","不知道为啥，虽然崩坏里的美女很多，但偏偏喜欢班长，可能我比较喜欢班长身上那一股咱们中华女人的气质吧(￣△￣)"
"屋冬虾","男","无IP","31888645","6","","10000","221","","原本不喜欢符华，但是看了符华的以前发生的事之后，我开始慢慢喜欢符华了，一个人独自守护神州数千年。这份孤独不是每个人都能承受的。"
"98型碳基人形电池","保密","无IP","13517620","6","","10000","207","","来者可是德莉莎·观星？,...,正是！"
"默-無言","男","无IP","269493456","6","梦塔·雪谜城","10000","118","","那些说神舟平板的，先用小本本记下来，等上仙复活了再补偿开天"
"哎呀好烦人","男","无IP","2874752","6","","10000","91","","第二十章的剧情真的看哭我，我居然理所应当的以为符华从一开始就是一个融合战士，没有想过她也应该是一个小女孩，她也可以读高中大学，谈恋爱结婚，过平凡的生活，我从来没有想过班长也是一个普通人，却背负起拯救人类的使命。"
"月夜之魅","保密","无IP","223116311","6","","10000","52","","二次崩坏的漫画中，赤鸢是真的强，奥托也说了在羽渡尘的领域内，当遗失的力量重回符华的体内时，她就是这个世界上最强的人。而且赤鸢在万年的时间内，找到了律者们的弱点，如炎之律者、空之律者等，所以在漫画中我们可以看到，全盛时期的赤鸢，很轻松的就击败了完整形态的空之律者，由此可见，在游戏的剧情中，符华打氯化娜时，没有用羽渡尘的力量"
