"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"呢称真难取2333","保密","无IP","393566998","5","","10000","6295","","奥托的绿帽数,"
"阙默然","男","无IP","2956488","6","巅峰荣耀","10000","1174","2","漫画原作里二人坐在樱花树下，小八穿着和服，和卡莲一起做樱花酿。中间穿插了小八和妹妹凛的过去的故事，再回到现在，突显二人相伴的珍贵。到最后，来到了黄昏逢魔之时，也就是日本传统神话里人可以与魂相遇的时刻，两个人向远处眺望，镜头给了现在圣芙蕾雅的各位（全员新衣服啊，班长穿的超级帅）。暗示着从五百年前到现在我们生活的时光，小八说“我们走吧”，两个人渐渐模糊。,原作漫画不论节奏，分镜，光影搭配。还有大家的服装，都非常美妙，真的可以演绎出那种八重村所代表的日本文化里的那种韵味。,倒也不是说动画改编的不好，只是很可惜，估计是因为“樱花酿”这个东西属于酒，难道不过审?,希望大家可以去看看漫画，很短但是很有美感，就在崩坏三的ip站可以看到。,（啊啊啊啊 还我小八的和服啊啊啊 超级美的）"
"-yohe-","保密","无IP","4376270","6","","10000","424","","出菜谱前那条“俩个女的？认真的？”的弹幕的那位。,首先:是“两个女的”或者“俩女的”。,其次:是，认真的，她俩很暖很好很般配，谢谢关心。,最后:吃你家大米了剧情这么明白都亲亲了看不懂？需要你问认真不认真？你行你来写，不给我们主教一个交代送你去实验舱当燃料。"
"雪零沙","保密","无IP","65420041","5","","10000","5814","","骚话王爱酱：你想知道芽衣的事？我觉得很有想法嘛。,芽衣可是休伯利安上最善解人意的女孩，而且她做的饭菜可好吃了！,什么？你说ai为什么要吃饭？诶，太过分了！你这是歧视ai，我抗议！（抗议能够抹消你偷电的罪行？）,……,我和德莉莎是老朋友了，早在休伯利安之前就认识了。,只是为什么你们老是说德莉莎世界第一可爱？还可爱，不知道她多少岁了呀。,世界第一可爱的应该是爱酱！跟我喊，爱酱世界第一可爱！（当我们抵达现场只是，只发现了一把犹大和…一颗包菜）"
"Ultraman-LEGEND","男","无IP","4087341","6","","10000","555","7","看到有人说这是强行百合，因为奥托很有魅力，并为卡莲付出很多，应该的到爱情却什么也没得到。居然还有人点赞，这果断不能忍，我认为要说道说道这个事情。,,爱情是双方的，也是不对等的，付出不一定有相应的回报，这个就是现实。人类是感性大于逻辑的生物，一个人的魅力只有被另一个人认可才有作用，否则，一文不值；付出也一样，无法被对方接受的付出(或者说是心意)就像算错了的圆周率，不管算了多少位，始终一文不值。而且，从官方的漫画和小说以及游戏CG等一系列已公开的资料来看，不存在强行百合(感情表达自然，这也是诸多玩家认为崩坏3剧情优秀的原因之一)，原因有六:,1. 奥托与卡莲是青梅竹马不假，但二人的关系直至卡莲出走天命之前都是大姐头与小弟的关系，虽然奥托有别的大胆想法，也通过当时是大主教的父亲与卡莲缔结婚约，但是卡莲始终把他当需要罩着的小弟，而不是恋人。【卡莲不爱奥托】,,2. 当年卡莲因为天命不人道的实验出走，曾去叫奥托和她一起走，奥托那时候却胆怯了，没敢跟着。【奥托自己把卡莲推开】,,3. 后来卡莲为保护平民不受崩坏受伤害而牺牲，奥托为复活卡莲竟有意保护崩坏，并做下种种恶行，视平民如刍狗，若非赤鸢上仙的太虚剑神，光第二次崩坏就得死多少平民。爱一个人却连继承她意志都做不到，用崩坏、用无辜人的性命来重现对抗崩坏、守护平民的女武神，这本身就很可悲，不是吗？【奥托并非爱卡莲，他爱的自己，这是占有欲不是爱】,,4. 卡莲受伤顺河水漂流至八重村，被八重樱所救，在日后的相处中双方渐生情愫。【卡莲与八重樱互相都有好感】,,5. 卡莲在养伤期间与八重樱一起对抗过崩坏兽，有战友之情(这个是主教之子奥托没有的)，并且了解了八重樱的身世、孤独与守护村民的使命，这与自己的经历产生强烈共鸣，而八重樱在了解了卡莲的经历之后也是一样。【卡莲与八重樱互相有依恋之情】,,6. 八重樱被侵蚀律者附体，丧失理智，但在与卡莲的战斗中真性觉醒，二人互诉衷肠，以此羁绊合力封印侵蚀律者，代价就是卡莲重伤(否则当时的天命根本带不回卡莲)，八重樱随侵蚀律者一起被封印。二人诀别的场景令人泪目。后来二人的羁绊还以圣痕之力流传下来(樱火轮舞)。【卡莲与八重樱互相拥有极深的爱之羁绊】,,综上所述，百合一点都不强行，卡莲爱上八重樱很自然，也更合理。当然，绿托在得知此事后会这么反应也不稀奇"
"七剑之魔术师","男","无IP","260647216","6","","10000","106","","2022年回来考古，主教大人刚走，有的人可能看到这一幕会觉得卡莲辜负了奥托，但实际上奥托希望的就是卡莲能够忘记自己，忘记痛苦，以自己所希望的样子，自由自在的活下去，主教大人这份沉重的爱，最高尚的莫过于放手。[微笑]"
"艾歆黎","女","无IP","5054078","6","","10000","96","","虽然是莲樱主场但能不能少刷点奥托啊，看多了有点烦"
"胡胡胡胡胡萝北苏","女","无IP","102149888","5","","10000","29","","那些刷八重樱驴耳朵去哪的！！！消停一下！！,,八重樱本体不是狐狸。,故事剧情是这样的。,八重樱和她妹妹是八重村的巫女（类似圣女一样的东西）,她妹妹身体不好，然后村里出了什么奇怪的事件需要用一个圣女去献祭之类的。她妹妹被献祭了。,正好卡莲带着封印着绯狱丸的盒子逃到了八重村，和八重樱成为了好朋友。八重樱打开了这个盒子被绯狱丸入侵控制。（这个阶段八重樱才长出了驴耳朵）然后觉醒成拟律者屠村。,卡莲各种努力成功把八重樱意识唤醒。并且封印自己。,,接下来的故事就是德莉莎执行任务被另一个用毒的拟律者偷袭成功。好死不死又碰到了八重樱。德莉莎是用卡莲和崩坏兽基因合成的。所以八重樱觉得很亲切（奥拓：？？？？）所以为了救德莉莎就把自己的天生圣痕力量给了德莉莎，（所以德莉莎的樱火轮舞也长了驴耳朵）最后德莉莎在圣痕空间里各种探索玩剧情封印了绯狱丸，把绯狱丸变成了绯玉丸。顺便觉醒了卡莲留下的力量（神恩颂歌？？？？）"
"404error_程序员暴走中","男","无IP","83328064","5","","10000","142","","看到第8集,关了弹幕：好甜！,开了弹幕：好绿！！！！"
"取啥破名好呢","女","无IP","12716432","6","洛天依·最美的夜","10000","49","","我只能说樱莲是崩坏三官方里唯一一个明确点明提爱的真百合cp"
"续杯花草茶","女","无IP","386472231","5","#EveOneCat","10000","569","","怎么老有奥托厨在这边跳脸，别忘了奥托只是单箭头啊，莲樱党算是最没排面的官配了[大哭]"
"我对熬夜不友好","女","湖北","1141942715","4","","10000","9","","再来看眼之前的最爱 mhy还我樱莲[微笑][微笑]"
"酒杯不是dalao","保密","无IP","6316916","6","","10000","68","","绿什么托，老头子压根没资格被绿好么，卡莲压根没一点点喜欢过他，要绿也是别的妹子被绿，没奥托什么事。"
"旧世雨","保密","无IP","35562649","5","","10000","230","","奥托都没出现刷什么奥托，绿帽梗用太多就不好了嘛，樱莲女孩哭泣，她们这么好为什么要刷其他人[2233娘_大哭]"
"-有马加奈-","保密","无IP","143881470","6","原神","10000","2955","","妈呀，卡莲不讲骚话我都不习惯了[捂脸]"
"FHLU","女","无IP","36128512","6","","10000","26","","别吵了别吵了，讲道理樱莲里刷奥托的大多不是奥莲厨，有奥托出现的视频里刷绿帽梗的大多也不是樱莲厨。刷这些的基本是非CP厨非角色厨的乐子人，为什么同为受害者的两方要相互攻击呢？只能说要怪就怪把这个梗造出来还大肆宣传的官方，所以现在才有那么多一提到奥樱莲三人就刷梗的梗小鬼"
"587598968863","保密","无IP","239670551","3","","10000","14","","据我了解崩二开始奥莲就在一起，崩二奥托主要抗击崩坏，结果崩三加了奥拓500年复活卡莲，个人感觉在老玩家眼里就像两人结婚一年了，结果来了个新人付出一切，就要离婚跟这个人吗，我不反对奥莲，但是希望喜欢自己cp不要去说别的cp"
"百合催婚协会-会长","女","无IP","367822632","5","","10000","388","","百合控看的傻笑，甜哭!樱莲一生推!"
"糖糖殿下","保密","无IP","11802886","5","","10000","5","","现在想想奥拓做的卡莲幻想大冒险里最终boss是狐狸啊"
"重宫ChongG","保密","无IP","29954525","6","","10000","10789","","众所周知，崩坏3动画有两个部分,一个是女武神的餐桌,一个是八重樱和卡莲的爱情故事[滑稽]"
"404error_程序员暴走中","男","无IP","83328064","5","","10000","142","","看到第8集,关了弹幕：好甜！,开了弹幕：好绿！！！！"
"泡沫DwD","保密","无IP","77092747","6","","10000","142","","虚假的饭团：花里胡哨，捏成三角形，只有一块海苔，饭量少，吃不饱，一只手就能拿住。,真实的饭团：不讲究手法，捏成真正的团状，许多海苔，饭量充足，吃不完，两只手堪堪托住。"
"是只小驴子","保密","无IP","198633621","6","崩坏3·天穹流星","10000","1288","","这才是真正的吃个球啊"
"阙默然","男","无IP","2956488","6","巅峰荣耀","10000","1174","2","漫画原作里二人坐在樱花树下，小八穿着和服，和卡莲一起做樱花酿。中间穿插了小八和妹妹凛的过去的故事，再回到现在，突显二人相伴的珍贵。到最后，来到了黄昏逢魔之时，也就是日本传统神话里人可以与魂相遇的时刻，两个人向远处眺望，镜头给了现在圣芙蕾雅的各位（全员新衣服啊，班长穿的超级帅）。暗示着从五百年前到现在我们生活的时光，小八说“我们走吧”，两个人渐渐模糊。,原作漫画不论节奏，分镜，光影搭配。还有大家的服装，都非常美妙，真的可以演绎出那种八重村所代表的日本文化里的那种韵味。,倒也不是说动画改编的不好，只是很可惜，估计是因为“樱花酿”这个东西属于酒，难道不过审?,希望大家可以去看看漫画，很短但是很有美感，就在崩坏三的ip站可以看到。,（啊啊啊啊 还我小八的和服啊啊啊 超级美的）"
"泠泠弦上柒","女","无IP","49961288","6","","10000","60","","嗷嗷嗷嗷，樱莲党发出了满足的叫声[喜欢][喜欢][喜欢][喜欢]"
"桐亚夫妻攻略组","男","无IP","191025594","6","良辰美景·不问天","10000","2147","","符华：大家好，我是符华，来自华夏,陈：大家好，我是陈，来自龙门,符华：我是赤鸢,陈：我是龙，纯纯中国龙,符华：我来自一款rpg游戏，战场上的一举一动都会影响成败,陈：我来自一款塔防策略游戏，一兵一卒的调动都会左右战局。搞不好，你就要抄作业。,符华：我们有吸血鬼,陈：我们也有吸血鬼，而且是两个,符华：我们有驴,陈：我们也有驴，而且还是领导,符华：我们有毛子,陈：我们也有毛子，而且还会讲苏卡布列,符华：我们以战舰为主体,陈：我们也以战舰为主体，制造合成销售一波流，附带情报收集功能,符华：我们有无数女武神，从萝莉到御姐，应有尽有。,陈：我们有无数干员，从御姐到萝莉，从十几斤到几吨，而且全员兽耳,符华：我会气功,陈：我会阿尔法突袭，范围性狙杀,符华：我们有小说、漫画、动漫,陈：……，祝你*龙门粗口*富贵"
"雪瑟萧然","保密","无IP","11500870","6","格兰芬多","10000","402","6","满屏都在刷奥托绿真的看着很烦啊[无语]卡莲又没跟他结婚也没跟他说过喜欢的，光他一厢情愿喜欢过就叫绿了吗，那全天下有过暗恋别人经历的人是不是都是头顶青青草原了?别说是梗，刷多了也烦"
"雪零沙","保密","无IP","65420041","5","","10000","655","","黑暗的第三个月即将来临，我，睿智劈叉清洁工、非洲酋长股door人、黑暗骑士团404团团长，在此咏唱黑暗之歌，召集黑暗的勇士们，践行黑暗圣堂之路！,附带黑暗圣经：ow还没肝够，光明战士我就不玩了，免得肝错游戏————滑稽～[吃瓜]"
"堡家门彭于晏","男","无IP","97062808","6","","10000","129","","最后给了个河底的画面是不是因为八重樱把饭团扔进去了"
"帕瓦i","保密","无IP","61471419","5","乃琳Queen","10000","358","","等等，饭团你们做了，狗粮你们撒了。樱花酿呢！我等了这么久的樱花酿怎么没了！！我要看樱花酿！！还有这次怎么这么短！！！"
"莲樱一生推","女","无IP","389077506","6","明日方舟音律系列","10000","140","5","其实我还是挺反感在莲樱下提奥托的，真的感觉不舒服。接吻那段，本来以为会刷些橘势大好之类的，结果全是绿色字体…"
