"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"橘子卿","男","无IP","70538088","6","","10000","817","","还是大伟哥潮流发型粉白策划还有那个小姐姐来直播更有趣，这次直播看的心不在焉"
"死亡人鱼","男","无IP","5725190","6","","10000","349","","抢个前排[小电视_笑]"
"依旧这么生草","保密","无IP","23235267","6","黄绿合战5th","10000","348","","[小电视_嘟嘴]辣鸡游戏策划你玩游戏？骗氪就玩事了，能学陈睿徐逸玩玩BGO好吗？"
"丘处姬QAQ","保密","无IP","29631795","6","嘉然今天吃什么","10000","333","","那天阳光刚刚好，大家都是安慰我帮我肝。"
"星辰猪猪那么可爱","保密","无IP","36041397","6","","10000","55","","怎么说呢，策划可以骂，但是今天的情况就是瞎子也能看出来，有人带节奏，有人雇水军炸直播间，你们对策划不满去贴吧随便婊，但是直播间跟风带节奏只能让这个游戏凉的更快，到最后没有新人，你们就算是肝秃了头也没什么游戏体验了。崩坏三有很多地方做的不好，但是也有很多的方面让我喜欢，批评这个游戏可以，但是你要是想毁了这个游戏我就cn****"
"柚冰Ybin","保密","无IP","170582435","5","","10000","51","","人身攻击，瞎姬霸婊，狂带节奏，嗯，还行，看聊天频道我还以为这游戏玩家素质都挺好的，还行还行。咱能婊到点子上么？暗改婊暗改，明削婊明削。这尼玛弹幕里婊的都是些什么鬼，最后连TM250氵都能婊上，真的婊上瘾了？人家婊是为了让官方重视问题，这些人婊怕是纯粹在搞事哦[小电视_差评][小电视_差评]"
"B型航空母舰-大凤","男","无IP","43760958","5","","10000","46","","突然想起一句话，每一个米黑从前都是一个米卫兵。,有多爱，就有多恨"
"雅历纳格布","保密","无IP","14105036","6","明日方舟-愚夜密函","10000","42","","这次直播水军带的满天飞，真不觉得有多出气。,举个例子，就像自己家孩子外面小偷小摸，恨不得往死里打，结果刚开始还没骂多久，外面就来一群人打着“为民除害”的旗子，进来就把人给枪毙了。。。,直播本身也是醉了，弹幕更不想看，米忽悠感觉在梦游，也不知道都在干什么。,   最近这么多婊来婊去的，水军是少不了，本身也出问题，加上大部分人本身就不是追求什么“公道”，只要是能发泄、能谩骂、能有个噱头的东西吸引眼球就行了（没错，典型代表就是那些个傻  雕图和突然一些个热传的段子）。,不过算了，现在本来就当单机玩。fgo前段时间不也是被婊的飞天，怎么公关也不是粉丝、撕了就能解决的，是要官方能给个让大部分人满意的答复才行的，很大一部分玩家要求不高（fgo作为例子）。米忽悠这点做的不够好，反应真的很迟钝，总觉得基本没怎么给玩家一个正反馈。,   最后，米忽悠是比较氪的，不氪不是不能玩，靠肝也行，但体验不太好，最近活动比较扣（还能接受，只是国庆活动某种程度上没什么意义，都懒得肝）；而部分玩家也挺贪的，部分，不多评论。,  如果还觉得这款游戏能救一下的，看了今天这个直播，稍微动动脑，发言论的时候想想是不是自己想说的；如果觉得这款游戏没救了的，发个中肯点的差评，江湖不见也都挺好，没必要为了一个不喜欢（或者是恶心到自己）的游戏去和人撕半天，最后烦上加烦。,毕竟嘛，入过坑，挥挥衣袖走的潇洒点也挺不错的。"
"书剑生L","保密","无IP","19104573","5","新科娘","10000","40","","但凡游戏策划，就没有不被骂的，有些人总有一种逻辑就是我骂你是为你好，我充了很多所以我为什么不是大佬，讲真世上没有策划填得满人心这个坑，人玩游戏是为了自我追求，如果不想玩了，崩三又不是流氓软件，绝对可以完全卸载，有何故在这里气愤填膺，还有那些说赔钱的，那些买了10年彩票没中奖的彩民有让彩票发行商赔钱么，为了发泄自己的情绪连基本的理智都没有了。崩三到现在至少没有出大逃杀模式，崩三现在一直在探索自己的玩法，崩三的文案一直都很有趣，崩三没有pvp，你不会被大佬们摁在地上摩擦得毫无尊严，这次的直播是出了设备问题，策划也没有“感谢某某送的大电视，来来来兄弟们礼物走一波”，屏蔽一些等级直接少一大片弹幕，台上的人会有点失望么，我想就算习惯了也会有，所以有点敷衍也是情理之中，嘛行吧反正你们也就想要250水，直播结束的很快，策划也知道你们领完就跑，所以不拖拉，挺好的，难道你们是想像广场上派礼物的那些家伙一样，吹了2小时后扔几包洗衣粉？有某局在，国内的环境本来就不怎么好，一个因为市面上没有我们想玩的游戏就开始自己做游戏的米哈游能够成功也算是个奇迹。前几年年改剑姬削刀妹的时候各大平台纷纷说这么改英雄联盟迟早凉，我已经退了，没爱了云云，s8了，凉了么。同样的例子还有很多，策划面试时就已经被HR确认过他们绝对可以承受所有的bb和非议，所以骂，没有任何意义，因为一个游戏真正的好坏，素来是由玩家主体和市场决定的，也许说得很残忍，但说实在，无论是不是大佬，一个人的怨气，谁在乎呢？"
"5个硬币想改名","男","无IP","273317836","6","","10000","39","","舰长一到店，所有喝酒的女武神便都看着他笑，有的叫道，“舰长，你肝上又添上新伤疤了！”他不回答，对柜里说，“开两发精准补给，再补一张扩充。”便排出三张大卡。他们又故意的高声嚷道，“你一定又偷氪了金了！”舰长睁大眼睛说，“你怎么这样凭空污人清白……”“什么清白？我前天亲眼见你卖了课本，半夜数钱。”舰长便涨红了脸，额上的青筋条条绽出，争辩道，“微氪不能算氪……微氪！……读书人的事，能算氪么？”接连便是难懂的话，什么“非酋固穷，什么“者乎”之类，引得众女武神都哄笑起来：店内外充满了快活的空气。 舰长开完三张卡，涨红的脸色渐渐复了原，律化娜便妩媚地问道，“舰长，你当真想要我么？”舰长看着问他的人，显出不屑置辩的神气。他们便接着说道，“你怎的连半个 S 也捞不到呢？”舰长立刻显出颓唐不安模样，脸上笼上了一层灰色，嘴里说些话:“律化娜是吧，米哈游里有我的人，你早晚是我的。”不苟言笑的白练噗嗤一下大笑起来，“舰长，这辈子只有我陪你了”。 有几回，其他几个女武神听得笑声，也赶热闹，围住了舰长。他便给他们经验芯片吃，一人一张。女武神升了半级，仍然不散，水汪汪都望着舰长。舰长着了慌，伸开五指将背包罩住，弯腰下去说道，“不多了，我已经不多了。”直起身又看一看背包，自己摇头说，“不多不多！多乎哉？不多。”于是这一群女武神都在笑声里走散了。"
