"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"阿杰sein","男","河北","346390393","5","","10000","7423","","原神二周年配音演员祝福[原神_哇],温迪、钟离、雷电将军、纳西妲:00:07-02:55,提纳里、柯莱、多莉:03:09-05:20,坎蒂丝、赛诺、妮露:18:02-19:56,丽莎、迪卢克、雷泽、罗莎莉亚:33:56-37:21,宵宫、枫原万叶、荒泷一斗、神里绫人:48:02-50:36,空、荧、派蒙、戴因斯雷布1:02:55-1:05:10,胡桃、云堇、夜兰、烟绯1:05:18-1:09:55"
"西湖光","女","中国台湾","335340736","6","徵羽摩柯","10000","7852","","大家有没有看出来，四神图那一张的构图，跟影的PV里她在草地上跟过去的朋友野餐那一张非常相似！！"
"原地摊开","女","四川","1317105250","5","","10000","2598","","那个合作PV不知道是不是我多虑了啊,荧头上的花居然在随风飘荡,荧是白色元素，空是黑色，对应了自身服饰，但是官设主角应该是空才对,二人所处的地方是一处断崖上，像是一个碗围着前面的平原，身后是大片古遗迹,前面则是三个浮空岛和龙脊雪山，想必就是蒙德了,那么旅途的终点是不是坐实了是蒙德附近？"
"starKK","保密","江苏","17001688","6"," 元气sayako·头像框","10000","10526","10","飞碟社ufotable是日本一家动画制作公司（特效狂魔)  ,主要作品有:,        Fate/Zero第一季、第二季,        空之境界,        Fate/stay night 【Unlimited Blade Works】第一季、第二季,        噬神者,        Fate/Grand Order,        卫宫家今天的饭,        鬼灭之刃：立志篇,        鬼灭之刃：无限列车篇,        鬼灭之刃：游郭篇,        鬼灭之刃：锻刀村篇（已宣布制作决定),原神飞碟社！！我的天！含金量拉满！！双厨狂喜啊！！[打call][打call]"
"灵幻新隆关门弟子","保密","山东","374386391","5","","10000","2645","","不知道为什么，听到迪卢克的声音突然就哭了起来。最喜欢的角色就是迪卢克，入坑第一位五星角色就是小迪，雪山，璃月，稻妻，都是小迪带我开的。他的声音我也很喜欢，马洋老师的演绎真的很棒。每次听到有人说迪卢克“废物”“别养”“不好用别踩雷”，我就挺难受。我觉得原神的角色的意义，绝不在于强度，而是这个角色给自己带来的回忆和快乐。每次用迪卢克，我都能想起来一开始带我的大佬，能想起来迪卢克陪我的每一天、每一个宝箱、每一个神瞳。听到这次的祝福忽然就哭了，希望小迪能一直陪着我，能出更多的故事和衣服，赋予我的原神更多的意义[大哭][大哭][大哭][大哭][大哭][大哭][大哭]"
"顾问呀","男","贵州","1279470","6","初音未来13周年","10000","5207","10","仅代表个人立场）[崩坏3·光辉矢愿_安详],这次饼真棒，吃撑了。,看个pv，几个大的把我砸的失声痛哭。[崩坏3·光辉矢愿_安详],新的音乐会。,和和飞碟社长期合作。,《七！圣！召！唤！》。,我实在是，要被撑死了。仅代表个人立场。（没有说叠甲不好的意思）,比起那种靠“福利，数值”的游戏，,我更喜欢这种实实在在的砸大钱搞生日会，搞音乐剧，搞动漫的运营方向,[崩坏3·光辉矢愿_安详]"
"在下豆子-有何贵干","保密","广东","26215807","5","","10000","5607","","米卡？新的小男孩？没有人注意到吗[大哭]他长得那么幼态我一开始误认为是可莉那个大小的正太啊，等了两年了原神什么时候能出小男孩体型的角色[委屈]（而且看上去，好像隔壁未定的初代啊hhh"
"NikoXP-","保密","山东","687727648","5","","10000","3218","","课代表,1.沙漠开放，海克斯无相铁、大号遗迹龙兽boss登场,2.主线两章开放，博士散兵登场,3.赛诺妮露传说任务,卡池：赛诺温迪上半，妮露阿贝多下半，四星妮露,活动：,一.蒙德主题归风佳酿节，与雷泽有关。,1.普攻与小道具驱赶野猪,2.利用风种子与buff击败强敌,3.经营玩法,4.寻找蒙德区域宝箱,二.与风场有关的策略秘境,三.签到送十抽，邮件送1600原石和纪念道具,四.3.3版本增加常驻卡牌游戏，pve+轻度pvp，奖励不绑定pvp，可与好友对战,bgm展示：奥摩斯港bgm,联名与合作内容：,1.飞碟社合作长篇动画制作项目开启,2.喜茶、罗森、凯迪拉克、招行（没有紫米,3.魈手办预售,彩蛋：（男主角视角）,荧与渊上一直在关注空的旅程"
"UP碳酸钙","男","未知","357149651","6","","10000","2012","","注意后面渊上和妹妹的对话有几个图片比方说海灯节的办法和爷刚进须弥的部分妹妹都在角落，绝对是伏笔"
"別熬夜了姐","女","中国台湾","415466578","5","","10000","1707","","真的太激動了[委屈]平常玩遊戲我都是堅持不充錢，因為深知這種消費只要一開頭就很難收尾。而且原神零課兩年了十隻限時卡池角色根本也不成問題，零課只是需要取捨而已。可是每當我看到原神不斷的成長，進步，甚至真的實現了玩家開玩笑的做了動畫，我都會感覺到原神並不想只是擺爛吸錢，而是真心想要做出更好的內容，更好的遊戲去回饋每一位玩家。這種精神真的很打動我，想著自己也可以課個月卡什麼的支持一下，這種支持，並不只著眼於卡池或角色，而是對原神這個遊戲的未來展望[原神_哇]"
