"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"银河的誓言","男","浙江","30803325","6","崩坏3·天穹流星","10000","7780","11","BGM真好听，真的很期待水神的BGM是什么样的"
"云夜樱Sakura","女","湖南","289574734","6","时光代理人收藏集","10000","1136","","好特别的演示风格"
"君偷得浮生半日闲","男","安徽","352049310","5","原神","10000","4453","","老米的角色演示越来越有趣了[脱单doge]"
"流光小男孩","男","广西","157132793","6","原神","10000","6948","","3.8版本夏洛蒂一出现就想普攻肯定用相机拍照，没想到真的用相机拍照[笑哭]"
"千羽雪蝶","保密","广东","1850980","6","","10000","5375","10","雷神，水神，夏洛蒂，草神，这个队伍应该好玩"
"Lancer罐头肥鱼","男","广东","5999617","6","明日方舟","10000","1706","11","好活泼的音乐"
"b站不允许balabalabu","保密","湖北","397081319","5","","10000","4426","","说真的，米哈游一个角色演示就把人物的形象塑造的很立体，我真的没见过几个这样厉害的（有，但是少）"
"肥啾如是说","保密","广东","70934757","5","多多poi","10000","3362","","跟芙芙同卡池帮大忙了[崩坏：星穹铁道_心]"
"未见山-","保密","安徽","487657130","5","","10000","892","","这平a也太好看了[给心心]"
"内个猫猫个猫猫","保密","广东","23233694","6","伍六七之玄武国篇","10000","830","","这普攻音效和动作好棒"
"爱吃狗粮的英厨","女","山东","13743293","6","","10000","766","","bgm好好听啊！！夏洛蒂好可爱声音也好好听[保卫萝卜_哇]"
"柒北神","女","北京","228123659","6","神楽Mea","10000","224","","啊啊啊啊夏洛蒂粉粉的好喜欢！！bgm好棒！！！！！！[原神_出货吧][原神_出货吧][原神_出货吧]"
"草莓法式咸派","女","山东","1488324283","3","","10000","131","","太萌了宝宝……"
"炎魔死于圣火","保密","福建","5064735","6","","10000","65","14","许愿夏洛蒂，出必还愿！"
"嗯好的我在听","保密","重庆","321539911","5","","10000","49","","夏洛蒂好可爱！！！！！许愿"
"裹面粉的皮卡丘","男","英国","91301033","5","原神","10000","42","","好可爱呀夏洛蒂!"
"倾落の璃","保密","黑龙江","2052446053","5","","10000","33","","好好听的bgm"
"wlas666","保密","广东","471880546","5","一周年纪念装扮","10000","162","11","这时候发夏洛蒂的角色演示到也是没办法的办法了，只是可能永远没热门位了，同up只能有一个，能看到的估计都是关注原神官方的。,连发视频还是太亏流量了[笑哭]。但为了保证版本pv热度，水神pv是不可能连着发的，不然就大概率水神pv挤掉版本pv热门位了（如果没挤掉，播放量就不好看了）。,估计是明天发水神pv了，吃周日周一的热门位，然后被角色演示挤掉。"
"Dream_星","保密","河南","522397861","5","崩坏：星穹铁道","10000","336","","大家不要忘了一件事情，这是第一个四星冰法师，还和水神一个池子，已经是相当良心了[笑哭][笑哭][笑哭]"
"半路的观众","保密","江苏","475893062","5","原神","10000","2672","","你12点疯狂刷新的样子真的很狼狈[滑稽]"
"白渊ami","男","福建","496583375","5","","10000","676","","4.2直播总结快报【庆祝】,兑换码：9DVWJTXLPTRJ,LCCWKBWMPT9N,RUUF3TEL7RBS,卡池消息：上半：芙宁娜/白术 下半：赛诺/大舅哥,版本活动/剧情/改动：4.2全新魔神任务【罪人舞步旋】，4.2水神传说任务，全新周本，新地图：莫尔泰区,活动：奇幻历险（一只菲米尼），小小灵蕈，拍照活动，水雾秘境（挑战），地脉,改动：七圣召唤3张新角色、5张新行动牌、开启倍速模式，回归奖励更新，40级以上旅行者可直接进行周本，传说任务可手动选择是否进行"
"丨帕洛斯丨","保密","北京","15468880","6","","10000","348","","突然有一天，夏洛蒂元素失控把自己冰封了，过了很久的时间，被开列车的一群人捡到，不过夏洛蒂也已经失忆不记得以前的事了，列车的人把捡到少女的日子当成少女的名字[doge]"
"-向阳四叶草-","保密","江苏","1336993561","4","","10000","2205","","夏洛蒂给怪拍摄照片怪就死了，那么怪的死因应该就是摄死（社死）。[doge]"
"阿巴阿巴呆了","保密","江苏","1436140765","4","","10000","250","","逐火十三英桀还差一位没转生提瓦特[脱单doge]"
"沉迷于懒散生活的小黑","男","广西","383934969","5","","10000","106","","新闻学专业新生，刚拍完照，吃饭的时候刷到这个(☆☆)"
"往生堂配送员","保密","辽宁","1615873503","5","","10000","148","","夏洛蒂大概率是打下落攻击的吧，因为她的名字就叫“下落帝”[doge]"
"bili_enutpeN","保密","湖北","400911009","5","异常生物","10000","45","7","英配是在最后一句台词前添加了读报时喝茶的声音吗？这个小细节真棒[打call]"
"辰蓝双星旅遥","保密","江苏","7950202","6","","10000","1079","","看到我你兑换码已经晚了[doge]"
"念玉_","保密","四川","411310286","4","","10000","71","","烟绯厨看到夏洛蒂那是极其亲切的[doge]"
"鹰见泽菜月","保密","山西","1315533","5","","10000","22","","曾经同样做过报社记者 看到夏洛蒂就很亲切 她说的真的一点没错 记者最重要的就是报道真实的内容（对认真严肃的报社来说一定是首要的要求） 已经备好满级满天赋材料 必满命！"
"本该开摆","保密","湖南","3461574450743965","4","","10000","170","10","本来是找绝区零的，先看到你了[doge]"
"神里绫华の女友","男","安徽","249477052","5","原神","10000","151","8","夏洛蒂给怪拍摄照片怪就死了，那么怪的死因应该就是摄死（社死）。[doge][doge]"
"荼诃魔怔人","男","未知","3493081076730671","5","原神","10000","52","","由夏洛蒂撰稿的蒸汽鸟报，照例是提瓦特通用文字拼写的英语。,此外，在夏洛蒂的元素爆发图案上有枫丹文字拼写的拉丁语。,,头版,Steambird,	——蒸汽鸟..."
"无聊的Oscar","保密","未知","432296600","5","","10000","28","","STEAMBIRD	蒸汽鸟报,	journalist	记者,	charlotte	夏洛蒂,king of invokations	召唤王,Spark kn..."
"浅月花落","男","河南","377054374","5","至尊戒","10000","31","","你可知道我想到了什么？就是零系列游戏[笑哭]因为零系列是我的童年，所以一直记得[笑哭]"
"佩玉鳴鸞罷歌舞","男","广东","474886554","5","","10000","123","","我芙的角色演示呢[大哭]"
"金翅鹌鹑","男","上海","19848688","6","EveOneCat2","10000","28","","如果她拍两个纯水精灵接吻的照片[doge]会不会直接冻住"
"木子きご","女","江西","2140551","6","","10000","19","10","你关注的准点报时器更新了！[桃源_缘分] 01:05"
"会立牧的多边兽","男","辽宁","130288887","5","","10000","25","","媒体人的“真实至上”还是只能看二次元"
"漆黑的派克大人","男","浙江","1642762308","5","","10000","16","","内个，我没有很多朋友，你们能说一下内个吗[脸红]"
"未有之源-梦","保密","天津","456759279","5","良辰美景·不问天","10000","35","","夏洛蒂:在战斗中拍摄我就是战斗摄影家，直接摄死你[doge]"
"saberlionxs","男","湖北","394987222","5","初音未来13周年","10000","27","","好漫长，好孤独，还要多久[原神_哭哭][原神_哭哭][原神_哭哭]"
"成精的狗狗","保密","新疆","22658839","6","2021拜年纪","10000","15","","坏人是因为被拍照而死的，简称社死[捂眼]"
"Eternal_不惧戴天メ","男","广东","7541003","6","明日方舟音律系列","10000","13","","新闻学已死，但是一线记者值得尊敬[崩坏3·光辉矢愿_瞄准]"
"热爱躺平","保密","安徽","666708192","5","","10000","11","","开心了，这两天就享受生活了"
"dteoz","女","上海","335943193","6","","10000","8","","夏洛蒂你是个可爱的宝宝[打call][打call][打call][打call][打call]"
"曦湲","男","北京","2002792095","5","","10000","15","","爆炸新闻：绝区零开测"
"TZ_团纸","保密","贵州","1135446140","5","","10000","7","","爷（指）：新叽子哇一字莫一头子！（上水）,夏洛蒂：笑一个[惊喜]~（咔咔拍）,怪：~！；@kwk~/1？jsiaw！3an'！艹！！"
"阮の梅","男","湖北","489019225","5","时光代理人收藏集","10000","19","","维尔薇：爆炸发明！[崩坏3·光辉矢愿_小喇叭]"
"i_furina","女","四川","485887965","5","","10000","13","","元宝不要再玩欲擒故纵了 我要芙芙的演示[保卫萝卜_哭哭][保卫萝卜_哭哭]"
"维小桃保护协会会长","保密","黑龙江","14171701","6","","10000","12","","菲米尼的记录是147抽一只，希望夏洛蒂同学能早点到来[保卫萝卜_哇]"
"十盐柏枫","男","浙江","492974199","5","","10000","10","","那我念给你听～～～    好好好，这是什么女友既视感啊！(><)"
"申依兰","女","上海","2713973","6","格兰芬多","10000","11","","女儿好可爱[原神_躺平]（老米让我养了一堆女儿"
"-勃力灵梦-","男","陕西","204010319","6","物述有栖","10000","52","","你们枫丹的记者有一点好，"
"メソポタミア永存","保密","江苏","1640004295","4","","10000","9","","夏洛蒂：再看，我这就把你拍到小红书上面说下头男[doge]"
"左人未可知","男","江西","272373516","5","","10000","10","","佳能400D[笑哭]"
"彤云天","男","湖北","486302002","6","崩坏3·天穹流星","10000","9","","确实是爆炸新闻，绝区零发新视频了[原神_鸽子]"
"看火人Amber","男","广东","23224294","6","","10000","8","","活泼的性格、红色的衣服，那么她当然是h……没错！冰系的[doge]"
"qwq青雾","保密","广东","178886668","5","","10000","8","","0：22 夏洛蒂教你手抄报排版和配色[doge][doge]看的很舒服，抄了！"
"吴里曼","男","广东","771747","6","明日方舟-愚夜密函","10000","9","11","你们这些枫丹记者啊，一有大新闻跑的比璃月记者还快。"
"翠花儿呀儿哟","女","云南","389986520","6","异常生物","10000","7","","每次问卷都填要荧妹版的PV，哎[原神_哼]"
"是你的Log么","女","山西","473300636","4","","10000","7","","我的妈呀，世界上最最最最可爱的小女孩，求求我抽水神的时候，能把她捞出来[委屈]"
"远坂凛超可爱鸭","男","浙江","95783328","6","","10000","6","","这大长腿。 跟水神一个池子。 这不抽爆。嘶哈嘶哈"
"一之莉梨","保密","云南","65247565","5","","10000","6","","芙芙宝贝      我的芙卡洛斯[原神_哼][原神_哼][原神_哼][原神_哼][原神_哼]"
"仟愿","保密","北京","398387024","5","","10000","15","10","你妹妹撅区零呢？？"
"芙宝麦外敷","保密","甘肃","1949342614","5","","10000","6","","赢麻了，芙芙池子有夏洛蒂，我直接左搂右抱[脱单doge]"
"淇星辰明","男","山东","38249404","6","洛天依9th生日纪念","10000","6","","我掏出佳能400D,马上拍照[热词系列_好耶]"
"情灬惋惜","保密","广东","271091239","6","","10000","6","","上头了，两天刷了三十遍，各位有什么头绪吗[向晚_嗯？]"
"冰霜时代","男","浙江","1439547","6","","10000","6","","你这个pv，不像记者夏洛蒂，像是女友夏洛蒂[脱单doge]"
"百野栞の书架","保密","日本","88093754","6","还有醒着的么","10000","7","","爆炸新闻：指自己绝好调1着[doge]"
"mondiene","男","云南","5152374","6","","10000","7","","我和我的记者女友不得不说的故事"
"冤种大会员终于到期了","男","广东","17967935","6","","10000","6","","粉头发爱拍照，我懂了你是三月七[脱单doge]"
"奶茶狂魔CM","保密","印度尼西亚","330163045","6","citrus","10000","6","","旅行者们我想听那个[害羞][害羞]"
"MのZ丶Z","保密","四川","95267639","6","公主连结可可萝","10000","6","5","芙芙的呢？"
"反原神魔怔人滚蛋","男","陕西","19106596","6","2233白色情人节","10000","6","9","终于出了一个能和稻妻时期PV扳手腕的PV了"
"千律0002","保密","河南","397007282","5","","10000","6","10","莱欧斯利懂个什么冰法[脱单doge]"
"别关注我我好害怕w","保密","河南","3493280096455431","3","","10000","3","","萌新不懂，为什么草神演示和莱依拉同一天出，但是水神和夏洛蒂不是（至是很期待水神演示而已，并没有恶意[保卫萝卜_哭哭]）"
"带火星的劉同学","保密","黑龙江","455429492","5","","10000","5","","搭配芙芙挂水解锁成就,“就在这千钧一发之际，我掏出了四能佳百D马上拍照，丘丘人被拍的浑身麻痹（指冻结）”[脱单doge]"
"阿哩XY","女","广东","523559156","5","2021拜年纪","10000","5","","和纳西妲在一起我們疯狂拍拍拍[脱单doge]？"
"哈哈哎哟你好烦","男","河南","25752973","6","","10000","5","","夏洛蒂宝和烟绯宝绝对是亲姐妹[脱单doge]"
"什么时候再相见","男","江苏","59544780","6","天依游学记·歌行","10000","5","11","夏洛蒂，她是《平凡的提瓦特》这部作品中的女勇士。她敢想、敢说、敢做，她是一个异彩的存在，她不仅自己光芒四射，同样感染着在她身边的每一个人，她更是空身边温暖的太阳。如果没有夏洛蒂，好像整个故事就会黯淡许多。,她的性格是那样的活泼、开朗、积极向上，当你遇到这样的朋友，怎么能不被她的精神所激励？,如果没有夏洛蒂，好像枫丹国家就会暗淡许多。夏门！[桃源_给花花]"
"姚祝","男","吉林","1486283499","5","崩坏：星穹铁道","10000","5","","bgm真的好好听啊啊啊啊啊啊我"
"Bili_295457939","保密","浙江","295457939","5","","10000","5","","怎么是你啊[doge]"
"guoqu000","男","广西","4545542","6","","10000","5","","有啦她，以后就可以战斗中拍照了。战地记者"
"我思绮永远是散兵的狗","保密","天津","1426786714","4","","10000","5","9","真的真的！强烈要求米哈游把角色PV的歌按到尘歌壶里！"
"到处瞎逛的异乡人","女","江苏","445281758","5","","10000","5","11","我特别需要一只夏洛蒂，希望米哈游你不要不知好歹[傲娇]"
"常v水儿博客","男","辽宁","104256188","5","","10000","5","6","好像当夏洛蒂小姐的狗啊啊啊啊啊啊啊（上窜下跳）（分裂）（扭曲）（激动的尖叫）（逃离现场）"
"空宝娇娇","保密","广西","522281","6","EveOneCat2","10000","5","","夏洛蒂把空宝拍得好帅啊啊啊啊这下不得不抽了！！"
"一只小凉","保密","吉林","29485641","6","","10000","5","","原来冰系也有这么活泼的角色[doge]"
"我心里有只洋","女","陕西","454715456","5","","10000","5","","夏洛蒂好适合当女朋友[星星眼]"
"格莉丝-贝岚多","男","四川","423753612","5","","10000","5","","芙芙呢？我的芙芙呢？[大哭]"
