"昵称","性别","IP","UID","等级","装扮","用户权重","获赞数","粉丝团等级","评论"
"十分甚至九分好评","男","江苏","252053163","6","","10000","35714","","瓦尔特：如果一个人花了五百年时间，以世界为代价复活自己的爱人，你如何评价？,罗刹：有这种事？超酷的好吧！,瓦尔特：果然是你小子，受死吧！[阴险]"
"罗浮神策将军景元","男","河南","169354162","6","崩坏：星穹铁道","10000","24720","","罗刹的命座是“黑渊白花”座，,罗刹技能名字:,普攻:黑渊的棘刺,战技:白花的祈愿,秘技:愚者的悲悯,终结技:归葬的遂愿,天赋:生息的轮转,一命:净庭赠礼,二命:潘洗生者,三命:愚人试探,四命:荆冠审判,五命:受难之痕,六命:皆归尘土,你说这很难不让人联想啊[doge]"
"引战双标zzr","保密","安徽","2029973237","4","","10000","13666","","主教肯能要干大事，我不信主教变纯良"
"白玖淼","保密","山西","10891083","6","","10000","6708","","我看到了什么！！！！！！！我看到了什么！！！！！罗刹罗刹千万不要歪啊求求你了我这么久运气不好水逆肯定就是为了你不会歪！！！！！"
"木雁南","保密","四川","44951421","5","大理寺日志","10000","554","","我不希望这个罗刹又和卡莲绑，原因很简单，我喜欢奥托这个人，我喜欢他的故事，我理解他在崩三世界观下的选择，但不等于我喜欢他的命运你懂吗，在已经换了游戏，换了大世界观（指不是末世），我更希望他能为自己而活，我不希望他走上原来的老路，我希望他能好好的，活得更自在、轻松一点，他可以有官配，但不用像原来那样付出自己的一切，当然我反感奥莲最主要是因为绿帽梗，所以我希望他和谁在一起都别个卡莲同位体扯上关系，有些人就真心恶心人，当然他最后和谁在一起只要水到成渠我都无所谓，只希望在这个不是崩三世界观的末世下，不要把某个人当成自己的信仰，真正的为自己活一次"
"玉子花茶","女","广东","20281645","6","星座系列：双鱼座","10000","874","","我终于知道为什么这么pv很不一样了！,希儿的pv有布洛妮娅出场，景元的pv有彦卿出场，银狼的pv有卡夫卡客串，但罗刹pv只有他一个角色。他就像游离在这个世界之外的旁观者、默默看着一切开始又结束。这次bgm风格也不一样，前三个pv的基调整体是欢乐明快的，这个pv好沉重好悲伤好孤单[保卫萝卜_哭哭]"
"大米_EXE","保密","广东","5603649","6","","10000","1728","","你最好，真的 和 奥托一点关系都没有[微笑]"
"粉色妖精小姐-_-Elysia","保密","湖北","430117461","5","","10000","43","","美好的仗，我已经打过了......,当跑的路，我已经跑尽了......,你信的道......我守住了......"
"Detective康桥","男","湖南","234075371","6","崩坏3·天穹流星","10000","32","","永眠非终焉，逝者将再临,凡失去的必将归来，凡夺取的必将偿还,在白色的花海间，金色的身影用他带着生命色彩的碧绿眼眸看着星空，手握着纤细的长剑，死亡与生命，也是一念之间,刀刃可以成为夺人性命的凶器，同样可以成为拯救他人的手术刀。,曾经有一个世界，某个人犯下了滔天罪孽，堕入无尽的黑渊，让一朵白花再次盛开。,而这次，你是否又能抵达最终的花海，看那无数的白花绽放，这一次，我们终抵群星"
"M-赵路","男","江苏","483570130","4","","10000","19","","[滑稽][滑稽][脱单doge][脱单doge][doge][doge]"
"岸边满akari","女","江苏","15212829","6","","10000","79","","到底有什么好吵的，他是奥托的同位体，方便我在塑造没铺开的情况下更深层次地理解他，但他是独立的罗刹，本名目前未知，用独立人格看待他[tv_黑人问号]这么简单的事情让我看看是哪个年龄段的做不到"
"Kkerberos","保密","四川","15254530","6","至尊戒","10000","161","","我就开服玩过一段时间，基本不了解崩三后续的设定，看评论区一群人说什么卡莲云里雾里的，而且不一定所有人都嗑这对cp是吧，都星铁了还把崩三的设定和cp弄进来感觉不太好，除非官方明示罗刹和这个世界可能存在的卡莲有联系。还有崩三真的不想玩，xp对不上，如果我要了解一个游戏必须玩另一个游戏，那星铁这方面很明显是失败的（）"
"孤九菌","女","山西","209650500","6","格兰芬多","10000","27","","突然感觉，这个镜头和卡莲救人的镜头很像啊，这应该是在致敬吧[脱单doge]"
"红岸衣藻","保密","山东","406215363","5","","10000","93","","太好了，我要把老杨和罗刹天天放在一个队伍里"
"057号呜呜伯","保密","山东","487819589","5","","10000","123","","这是崩铁的罗刹又不是崩三的奥托，快别惦记你的卡莲了[无语]"
"扒刃酱裤衩","女","浙江","625167438","5","崩坏：星穹铁道","10000","114","","米游社看到的哈哈哈哈[脱单doge]"
